url	first_seen	portal	title	company	status
https://jobs.ashbyhq.com/dandy/81776c85-6fc2-4859-bffc-c7b346dda821	2026-04-07	Ashby — Supply Chain	Senior Data Analyst I - Supply Chain Analytics	Dandy	added
https://jobs.ashbyhq.com/dandy/a6d7aea0-8ad8-4dd7-a634-a35649236ff2	2026-04-07	Ashby — Supply Chain	Data Analyst II, Supply Chain	Dandy	added
https://apply.workable.com/statara-solutions/j/7FDA71F1C6	2026-04-07	Workable — Analytics Roles	Data Analyst	Statara Solutions	added
https://apply.workable.com/ipullrank/j/42489EF91A	2026-04-07	Workable — Analytics Roles	Business Intelligence Analyst	iPullRank	added
https://apply.workable.com/constructor-1/j/84CF443B3D	2026-04-07	Workable — Analytics Roles	Data Analyst, Merchant Intelligence Team	Constructor	added
https://careers.kraftheinz.com/job/21802897/analyst-supply-chain-network-solutions-chicago-il/	2026-04-07	Kraft Heinz — websearch	Analyst, Supply Chain - Network Solutions	Kraft Heinz	added
https://careers.united.com/us/en/job/WHQ00023487/Senior-Analyst-Data-Analytics-Fuel-Supply	2026-04-07	United Airlines — websearch	Senior Analyst - Data Analytics (Fuel Supply)	United Airlines	added
https://careers.morningstar.com/us/en/job/REQ-054294/Business-Analyst-Individual-Investor	2026-04-07	Morningstar — websearch	Business Analyst, Individual Investor	Morningstar	added
https://job-boards.greenhouse.io/project44/jobs/6964269	2026-04-07	project44 — websearch	Manager, Carrier Engagement - LTL	project44	skipped_title
https://job-boards.greenhouse.io/project44/jobs/7179793	2026-04-07	project44 — websearch	Software Engineer - Backend	project44	skipped_title
https://job-boards.greenhouse.io/fourkites/jobs/6754489	2026-04-07	FourKites — websearch	AI Integration Engineer	FourKites	skipped_title
https://jobs.ashbyhq.com/openai/c18fbed8-1608-4077-9fda-d13d624c9577	2026-04-07	Ashby — Supply Chain	Director of Supply Chain Systems	OpenAI	skipped_title
https://job-boards.greenhouse.io/mavenclinic/jobs/8297806002	2026-04-10	Greenhouse — Data Analyst Chicago	Senior Data Analyst (Customer Analytics)	Maven Clinic	skipped_expired
https://job-boards.greenhouse.io/greenthumbindustries/jobs/3210285	2026-04-10	Greenhouse — Data Analyst Chicago	Data Analyst	Green Thumb	skipped_expired
https://job-boards.greenhouse.io/ninjatrader/jobs/4588777006	2026-04-10	Greenhouse — Data Analyst Chicago	Product Data Analyst	NinjaTrader	skipped_expired
https://job-boards.greenhouse.io/nutrafol/jobs/4667705005	2026-04-10	Greenhouse — Supply Chain Analyst	Supply Chain Analyst, D365 ERP (Contract)	Nutrafol	added
https://job-boards.greenhouse.io/infinitecommerce/jobs/4398195006	2026-04-10	Greenhouse — Supply Chain Analyst	Supply Chain Analyst	Infinite Commerce	skipped_expired
https://job-boards.greenhouse.io/andurilindustries/jobs/5045894007	2026-04-10	Greenhouse — Supply Chain Analyst	Supply Chain Engineer, Analytics	Anduril Industries	added
https://job-boards.greenhouse.io/merceradvisors/jobs/5046203008	2026-04-10	Greenhouse — Business Intelligence	Senior Business Intelligence Analyst	Mercer Advisors	added
https://job-boards.greenhouse.io/smarterdx/jobs/5056210007	2026-04-10	Greenhouse — Business Intelligence	Senior Reporting Analyst, Customer Success Operations	SmarterDx	skipped_expired
https://job-boards.greenhouse.io/pacaso/jobs/5774787004	2026-04-10	Greenhouse — Business Intelligence	Business Intelligence Analyst	Pacaso	skipped_expired
https://job-boards.greenhouse.io/kineticcommunities/jobs/4597438005	2026-04-10	Greenhouse — Business Intelligence	Business Intelligence Analyst	Kinetic Communities	skipped_expired
https://job-boards.greenhouse.io/axs/jobs/8437860002	2026-04-10	Greenhouse — Business Intelligence	Sr BI Analyst	AXS	added
https://job-boards.greenhouse.io/dv01/jobs/8497282002	2026-04-10	Greenhouse — Analytics Engineer	Data Analytics Engineer I	dv01	added
https://job-boards.greenhouse.io/keepersecurity/jobs/4113003009	2026-04-10	Greenhouse — Analytics Engineer	Data Engineer, Analytics & ML Enablement	Keeper Security	added
https://job-boards.greenhouse.io/remotecom/jobs/5757555003	2026-04-10	Greenhouse — Analytics Engineer	Senior Analytics Engineer	Remote.com	skipped_expired
https://job-boards.greenhouse.io/smarterdx/jobs/5065221007	2026-04-10	Greenhouse — Operations Analyst	Procurement & Vendor Operations Analyst	SmarterDx	skipped_expired
https://job-boards.greenhouse.io/dbtlabsinc/jobs/4666574005	2026-04-10	Greenhouse — Operations Analyst	Senior Sales Operations Analyst	dbt Labs	skipped_expired
https://job-boards.greenhouse.io/checkr/jobs/7435853	2026-04-10	Deloitte — websearch	Data Analyst, Supply Chain	Checkr	skipped_expired
https://job-boards.greenhouse.io/imbibeinc/jobs/4751171008	2026-04-10	Deloitte — websearch	Supply Chain Data Analyst	Imbibe	skipped_expired
https://jobs.lever.co/thebouqs.com/43b164d2-e7bf-4949-864f-3f60c38e0c48	2026-04-10	Lever — Data Analyst Chicago	Senior Data Analyst	The Bouqs Company	added
https://jobs.lever.co/disher/6042b396-22f5-4983-b0fc-3653da1bbc34	2026-04-10	Lever — Supply Chain Analyst	Sales Operations Analyst	DISHER	added
https://jobs.lever.co/opengov/173d6370-530b-425e-bd6d-00b5cc5b9cf6	2026-04-10	Lever — Operations Analyst	Procurement Operations Analyst	OpenGov	added
https://jobs.lever.co/Zeller/0838839d-00b6-442a-8aad-84a58f8420b2	2026-04-10	Lever — Operations Analyst	Operations Analyst	Zeller	added
https://jobs.lever.co/super-com/f303a862-5e3e-42b4-95e9-9c7c2a07d0c7	2026-04-10	Lever — Analytics Engineer	Senior Analytics Engineer	Super.com	added
https://jobs.lever.co/tala/a7877846-bd81-4da8-a304-3720312b1da8	2026-04-10	Lever — Analytics Engineer	Senior Analytics Engineer	Tala	added
https://jobs.lever.co/regrello/6aa22361-127c-4880-82bd-d817ee624cd0	2026-04-10	Lever — Supply Chain Analyst	Industrial Analyst - Supply Chain/Manufacturing	Regrello	added
https://jobs.lever.co/sundaysfordogs/0ff0844c-38ff-4268-88c0-2ec9a2037f5a	2026-04-10	Lever — Supply Chain Analyst	Sr. Data & Business Analyst - Supply Chain	Sundays for Dogs	added
https://jobs.lever.co/spreetail/a87de603-d182-4e12-9248-1ad0d0406021	2026-04-10	Lever — Supply Chain Analyst	Supply Chain Analyst - Data	Spreetail	added
https://jobs.lever.co/ffws/1f4cc1a0-d811-4fee-8236-9f28ccc1ef1c	2026-04-10	Lever — Supply Chain Analyst	Data Analyst Supply Chain and Operations	Foley Family Wines & Spirits	added
https://jobs.ashbyhq.com/swans/770ebec9-ade2-4b3f-bf69-09152646d40c	2026-04-10	Ashby — Data & Analytics	Business Intelligence Analyst	Swans	added
https://jobs.ashbyhq.com/ndeavour/fcb9e3d9-f031-4a2c-bc65-2e2ba399fbca	2026-04-10	Ashby — Data & Analytics	Senior Business Intelligence Analyst	NDEAVOUR Consulting	skipped_title
https://jobs.ashbyhq.com/sunnydata/56f4f9a0-717b-4f68-a4e6-6d3c7d50343d	2026-04-10	Ashby — Data & Analytics	Analytics (BI) Engineer	SunnyData	skipped_title
https://jobs.ashbyhq.com/apex-technology-inc/707deef1-a3a3-4b47-8931-49f7ff495a53	2026-04-10	Ashby — Supply Chain	Supply Chain Business Data Analyst	Apex Technology	skipped_title
https://jobs.ashbyhq.com/chainalysis-careers/85298d4c-1481-4c58-8031-1ba76776da0f	2026-04-10	Ashby — Data & Analytics	Senior Analytics Engineer	Chainalysis	added
https://jobs.ashbyhq.com/chainalysis-careers/2fc9966e-c459-4541-ab8f-9761041f28c8	2026-04-10	Ashby — Data & Analytics	Data Analytics Engineer	Chainalysis	added
https://jobs.ashbyhq.com/The%20Zebra/bdb61355-db92-4205-8da2-9c46745145cf	2026-04-10	Ashby — Data & Analytics	Senior Data Analytics Engineer	The Zebra	added
https://jobs.ashbyhq.com/ramp/9c8eb907-e0f3-4241-8e00-793b8a0acbf6	2026-04-10	Ashby — Data & Analytics	Senior Analytics Engineer	Ramp	added
https://jobs.ashbyhq.com/Lime/a567b56d-4e3c-432e-b9ad-38ee3546ef3c	2026-04-10	Ashby — Supply Chain	Supply Chain Analyst - Product Master Data Management	Lime	added
https://jobs.ashbyhq.com/Lime/a9eda592-e13b-4455-8a5e-e72724ff86f8	2026-04-10	Ashby — Supply Chain	Financial Analyst, Supply Chain	Lime	added
https://job-boards.greenhouse.io/catenaclearing/jobs/5075201007	2026-04-10	Greenhouse — Operations Analyst	Data & Insights Analyst	Catena Clearing	added
https://job-boards.greenhouse.io/globalhealthcareexchangeinc/jobs/4675115005	2026-04-10	Greenhouse — Data Analyst Chicago	Technical Data Analyst III	GHX	added
https://job-boards.greenhouse.io/fleetio/jobs/5054939007	2026-04-10	Greenhouse — Analytics Engineer	Senior Analytics Engineer	Fleetio	added
https://job-boards.greenhouse.io/lithic/jobs/5787434004	2026-04-10	Greenhouse — Data Analyst Chicago	Senior Data Analyst, Risk & Compliance	Lithic	added
https://job-boards.greenhouse.io/letsgetchecked/jobs/4805757101	2026-04-13	Greenhouse — Business Intelligence	Business Intelligence Analyst	LetsGetChecked	added
https://job-boards.greenhouse.io/xapo61/jobs/7677440003	2026-04-13	Greenhouse — Operations Analyst	Operations Analyst	Xapo Bank	added
https://job-boards.greenhouse.io/airtable/jobs/8434287002	2026-04-13	Greenhouse — Analytics Engineer	AI Analytics Engineer	Airtable	added
https://job-boards.greenhouse.io/6sense/jobs/7769448	2026-04-13	Greenhouse — Analytics Engineer	Sr. GTM Analytics Analyst	6sense	added
https://job-boards.greenhouse.io/vianttechnology/jobs/4204282009	2026-04-13	Greenhouse — Data Analyst Chicago	Sr. Data Analyst	Viant Technology	added
https://job-boards.greenhouse.io/weedmaps77/jobs/8413498002	2026-04-13	Greenhouse — Data Analyst Chicago	Staff Data Analyst (Remote)	Weedmaps	added
https://job-boards.greenhouse.io/dvtrading/jobs/4682331005	2026-04-13	Greenhouse — Operations Analyst	Fixed Income Operations Analyst	DV Trading	added
https://jobs.ashbyhq.com/truemed/31a9b2fd-cff8-44a9-adee-503fd103cc22	2026-04-13	Ashby — Data & Analytics	Data Analyst	Truemed	added
https://jobs.lever.co/myollie/16de9015-270c-4176-9636-aa9f232c9148	2026-04-13	Lever — Data Analyst Chicago	Data Analyst, Retention	Ollie	added
https://jobs.lever.co/arcadia/0b2c9908-a2f6-46a0-82ef-8c8275a08b3b	2026-04-13	Lever — Data Analyst Chicago	Senior Data Analyst	Arcadia	added
https://jobs.lever.co/thefreeosk/d62d5b06-209d-468b-8b53-696576879150	2026-04-13	Lever — Data Analyst Chicago	Data Insights Analyst	Freeosk	added
https://jobs.lever.co/outreach/b6d80618-0283-4695-be04-f327f95b1bb8	2026-04-13	Lever — Analytics Engineer	Senior Analytics Engineer	Outreach	added
https://jobs.lever.co/cority/97c7c8fc-76c3-4ac0-9d90-59dbc2f8ee0a	2026-04-13	Lever — Analytics Engineer	Sr Analytics Engineer	Cority	added
https://jobs.lever.co/greenlight/084768a3-1c27-4390-b94c-d987f636811a	2026-04-13	Lever — Data Analyst Chicago	Data Analyst	Greenlight Financial	added
https://jobs.lever.co/greenlight/beded9c4-6acf-4fcc-8aa9-8870555d2bfb	2026-04-13	Lever — Data Analyst Chicago	Associate Data Analyst	Greenlight Financial	added
https://jobs.lever.co/owner/da71fdd1-4893-47f5-9203-62bb576b2ac6	2026-04-13	Lever — Analytics Engineer	Analytics Engineer, GTM	Owner	added
https://jobs.lever.co/toptal/a52e8ebf-994b-4fdd-a494-331ccde19214	2026-04-13	Lever — Supply Chain Analyst	Business Analyst, Strategy & Analytics	Toptal	added
https://jobs.lever.co/metabase/5eca795c-48dd-496a-be23-2181068a5450	2026-04-13	Lever — Analytics Engineer	Analytics Engineer	Metabase	added
https://jobs.lever.co/palantir/46530906-4822-4cce-ab86-ef7014d8547f	2026-04-13	Lever — Supply Chain Analyst	Operations Analyst - US Government	Palantir	added
https://jobs.lever.co/cscgeneration-2/4d05a16b-d55f-439d-897f-56ccfe88640f	2026-04-13	Lever — Supply Chain Analyst	Business Operations Analyst	CSC Generation	added
https://jobs.lever.co/questanalytics/b587b82d-29b9-4466-944a-c2454e15543a	2026-04-13	Lever — Data Analyst Chicago	Data Analyst, Network Analytics	Quest Analytics	added
https://jobs.lever.co/transparentpartners/cf82fccb-d2da-47c4-8da5-09ecd5dcada0	2026-04-13	Lever — Data Analyst Chicago	Analyst / Senior Analyst, Data & Analytics	Transparent Partners	added
https://jobs.ashbyhq.com/atlan/a0a20ce7-26b1-4681-959e-0cc8446db790	2026-04-13	Ashby — Data & Analytics	Analytics Engineer	Atlan	added
https://jobs.ashbyhq.com/pylon-labs/5e408085-d4e0-4f05-8a93-010751a43dbf	2026-04-13	Ashby — Data & Analytics	Analytics Engineer	Pylon	added
https://jobs.ashbyhq.com/almedia/ae9db321-5165-4e8f-9635-dd37358470a4	2026-04-13	Ashby — Data & Analytics	Analytics Engineer	Almedia	added
https://jobs.ashbyhq.com/dandy/fbceef92-b7d7-4f1f-89b4-2731569108fe	2026-04-13	Ashby — Supply Chain	Data Analyst - Supply Chain	Dandy	added
https://jobs.ashbyhq.com/literati/2c3e149d-21a3-479b-a260-e14c7cf008aa	2026-04-13	Ashby — Data & Analytics	Business Intelligence (BI) / Data Engineer	Literati	added
https://apply.workable.com/mediavine/j/4BAEB3C046/	2026-04-13	Workable — Analytics Roles	Data Analyst	Mediavine	added
https://apply.workable.com/whizz/j/DF1C081BB4	2026-04-13	Workable — Analytics Roles	Data Analyst	WHIZZ	added
https://apply.workable.com/truedata/j/973BE33E2F/	2026-04-13	Workable — Analytics Roles	Data Analyst	TrueData Solutions	added
https://apply.workable.com/workmoney/j/9564F4C4AE/	2026-04-13	Workable — Analytics Roles	Data Analyst	WorkMoney	added
https://careers.united.com/us/en/job/WHQ00025883/Associate-Analyst-Tech-Ops-Data-Analytics	2026-04-13	United Airlines — websearch	Associate Analyst - Tech Ops Data Analytics	United Airlines	skipped_expired
https://careers.united.com/us/en/job/WHQ00026153/Analyst-Senior-Analyst-Network-Capacity-Forecasting-Analytics	2026-04-13	United Airlines — websearch	Analyst/Senior Analyst - Network Capacity Forecasting	United Airlines	skipped_expired
https://careers.united.com/us/en/job/WHQ00025905/Analyst-Customer-Insights-Analytics-Hybrid	2026-04-13	United Airlines — websearch	Analyst - Customer Insights & Analytics	United Airlines	skipped_expired
https://careers.united.com/us/en/job/WHQ00026028/Senior-Analyst-Tech-Ops-Data-Analytics	2026-04-13	United Airlines — websearch	Senior Analyst - Tech Ops Data Analytics	United Airlines	skipped_expired
https://careers.united.com/us/en/job/WHQ00025335/Data-Analytics-Manager	2026-04-13	United Airlines — websearch	Data Analytics Manager	United Airlines	skipped_expired
https://careers.kraftheinz.com/job/21870436/sr-analyst-digital-supply-chain/	2026-04-13	Kraft Heinz — websearch	Sr. Analyst, Digital Supply Chain	Kraft Heinz	skipped_expired
https://jobs.grainger.com/job/CHICAGO-Senior-Advanced-Analytics-Analyst-IL-60661-4555/1315270900/	2026-04-13	Grainger — websearch	Senior Advanced Analytics Analyst	Grainger	skipped_expired
https://jobs.grainger.com/job/LAKE-FOREST-Senior-Analyst,-Program-Analytics-IL-60045-5202/1362879200/	2026-04-13	Grainger — websearch	Senior Analyst, Program Analytics	Grainger	skipped_expired
https://job-boards.greenhouse.io/enova/jobs/3166845	2026-04-13	Enova — websearch	Analytics Analyst	Enova International	skipped_expired
https://job-boards.greenhouse.io/fictiv/jobs/8196995002	2026-04-13	Greenhouse — Supply Chain Analyst	Supply Chain Analyst - Swing Shift	Fictiv	skipped_expired
https://job-boards.greenhouse.io/starrez/jobs/5118067008	2026-04-13	Greenhouse — Business Intelligence	Senior Business Intelligence Analyst	StarRez	skipped_expired
https://job-boards.greenhouse.io/kc3/jobs/4597438005	2026-04-13	Greenhouse — Business Intelligence	Business Intelligence Analyst	Kinetic Communities (KC3)	skipped_expired
https://job-boards.greenhouse.io/praxisprecisionmedicines/jobs/5117537008	2026-04-13	Greenhouse — Analytics Engineer	Data & Analytics Engineer II	Praxis Precision Medicines	skipped_expired
https://job-boards.greenhouse.io/life360/jobs/8428869002	2026-04-13	Greenhouse — Analytics Engineer	Senior Analytics Engineer II	Life360	skipped_expired
https://boards.greenhouse.io/remotecom/jobs/5564850003	2026-04-13	Greenhouse — Analytics Engineer	Data Analyst	Remote.com	skipped_expired
https://job-boards.greenhouse.io/postscript/jobs/8083755002	2026-04-13	Greenhouse — Operations Analyst	Billing Operations Analyst	Postscript	skipped_expired
https://apply.workable.com/kaizenams/j/9571F17A37	2026-04-13	Workable — Analytics Roles	Data Analyst	Kaizen Asset Management	skipped_expired
https://job-boards.greenhouse.io/oura/jobs/4133938009	2026-04-13	Greenhouse — Operations Analyst	Business Systems Analyst, Supply Chain	Oura	skipped_expired
https://job-boards.greenhouse.io/smarterdx/jobs/5035350007	2026-04-13	Greenhouse — Analytics Engineer	Analytics Engineering Manager	SmarterDx	skipped_expired
https://job-boards.greenhouse.io/doublegood/jobs/5832697004	2026-04-13	Greenhouse — Data Analyst Chicago	Data Analyst Intern (Summer 2026)	Double Good	skipped_title
https://jobs.lever.co/articulate/8c7b81bc-30a8-4e8d-aa6f-30e8fc962793	2026-04-13	Lever — Data Analyst Chicago	Senior Product Analyst (AI Pillar)	Articulate	skipped_title
https://job-boards.greenhouse.io/harrisassociates/jobs/4661489006	2026-04-19	Blue Yonder — websearch	Data Analyst, Data Ops	Harris Associates	added
https://job-boards.greenhouse.io/khanacademy/jobs/7818434	2026-04-19	Databricks — websearch	Data Analyst I, Analytics Reporting	Khan Academy	added
https://job-boards.greenhouse.io/oddball/jobs/7686583003	2026-04-19	Databricks — websearch	Data Analyst	Oddball	added
https://job-boards.greenhouse.io/stockx/jobs/8485240002	2026-04-19	Databricks — websearch	Senior Data Engineer	StockX	added
https://job-boards.greenhouse.io/sigmoid/jobs/8452233002	2026-04-19	Deloitte — websearch	Business Analyst	Sigmoid	added
https://job-boards.greenhouse.io/blueroseresearch/jobs/4995908004	2026-04-19	Blue Yonder — websearch	Data Analyst - Research	Blue Rose Research	added
https://job-boards.greenhouse.io/horizonindustrieslimited/jobs/5160584008	2026-04-19	Databricks — websearch	Databricks Data Engineer	Horizon Industries	added
https://apply.workable.com/adf-medical-services-inc/j/FCA1421437/	2026-04-19	Workable — Analytics Roles	Data Analyst	ADF Medical Services	added
https://apply.workable.com/workmoney/j/1F1FCD4218/	2026-04-19	Workable — Analytics Roles	Data Analyst	WorkMoney	added
https://job-boards.greenhouse.io/ripplematchinterns/jobs/7935272002	2026-04-19	Greenhouse — Data Analyst Chicago	Data Analyst Intern	RippleMatch	skipped_title
https://job-boards.greenhouse.io/teads1/jobs/4795929101	2026-04-19	Databricks — websearch	Senior Backend Engineer / Data Engineer	Teads	skipped_title
https://job-boards.greenhouse.io/indiecampers-linkedin/jobs/8482183002	2026-04-19	Greenhouse — Operations Analyst	Operations Analyst - America	Indie Campers	skipped_title
https://job-boards.greenhouse.io/remotewoman/jobs/8431679002	2026-04-19	Greenhouse — Analytics Engineer	Analytics Engineer (EU only)	Upsun	skipped_title
